File name: 1064_1.txt, Given class: neg, Original Class: neg
File name: 9555_9.txt, Given class: neg, Original Class: pos

File name: 3952_10.txt, Given class: pos, Original Class: pos

File name: 1530_10.txt, Given class: pos, Original Class: pos

File name: 1407_7.txt, Given class: pos, Original Class: pos

File name: 8668_8.txt, Given class: neg, Original Class: pos

File name: 6796_10.txt, Given class: pos, Original Class: pos

File name: 8245_10.txt, Given class: pos, Original Class: pos

File name: 7057_7.txt, Given class: neg, Original Class: pos

File name: 12421_8.txt, Given class: pos, Original Class: pos

File name: 12415_8.txt, Given class: neg, Original Class: pos

File name: 8534_10.txt, Given class: neg, Original Class: pos

File name: 2500_8.txt, Given class: neg, Original Class: pos

File name: 3265_7.txt, Given class: pos, Original Class: pos

File name: 6936_9.txt, Given class: neg, Original Class: pos

File name: 12312_10.txt, Given class: pos, Original Class: pos

File name: 2969_9.txt, Given class: pos, Original Class: pos

File name: 10084_10.txt, Given class: pos, Original Class: pos

File name: 10321_10.txt, Given class: pos, Original Class: pos

File name: 5525_7.txt, Given class: neg, Original Class: pos

File name: 8867_10.txt, Given class: pos, Original Class: pos

File name: 12401_10.txt, Given class: neg, Original Class: pos

File name: 3601_9.txt, Given class: pos, Original Class: pos

File name: 11578_10.txt, Given class: pos, Original Class: pos

File name: 4184_10.txt, Given class: neg, Original Class: pos

File name: 11515_7.txt, Given class: pos, Original Class: pos

File name: 4631_10.txt, Given class: pos, Original Class: pos

File name: 9050_9.txt, Given class: neg, Original Class: pos

File name: 8598_8.txt, Given class: pos, Original Class: pos

File name: 11036_7.txt, Given class: pos, Original Class: pos

File name: 3427_10.txt, Given class: pos, Original Class: pos

File name: 176_9.txt, Given class: neg, Original Class: pos

File name: 10532_9.txt, Given class: pos, Original Class: pos

File name: 6976_10.txt, Given class: pos, Original Class: pos

File name: 1178_10.txt, Given class: pos, Original Class: pos

File name: 4445_10.txt, Given class: neg, Original Class: pos

File name: 3701_10.txt, Given class: neg, Original Class: pos

File name: 332_10.txt, Given class: pos, Original Class: pos

File name: 5802_8.txt, Given class: pos, Original Class: pos

File name: 2605_9.txt, Given class: neg, Original Class: pos

File name: 8654_8.txt, Given class: neg, Original Class: pos

File name: 4255_9.txt, Given class: pos, Original Class: pos

File name: 9206_10.txt, Given class: pos, Original Class: pos

File name: 5031_7.txt, Given class: pos, Original Class: pos

File name: 460_8.txt, Given class: pos, Original Class: pos

File name: 7860_10.txt, Given class: pos, Original Class: pos

File name: 2290_10.txt, Given class: pos, Original Class: pos

File name: 2087_9.txt, Given class: pos, Original Class: pos

File name: 601_10.txt, Given class: neg, Original Class: pos

File name: 12036_7.txt, Given class: pos, Original Class: pos

File name: 101_9.txt, Given class: neg, Original Class: pos

File name: 9955_9.txt, Given class: neg, Original Class: pos

File name: 4026_9.txt, Given class: pos, Original Class: pos

File name: 8917_10.txt, Given class: neg, Original Class: pos

File name: 7597_10.txt, Given class: pos, Original Class: pos

File name: 8058_10.txt, Given class: pos, Original Class: pos

File name: 10028_10.txt, Given class: pos, Original Class: pos

File name: 9998_8.txt, Given class: pos, Original Class: pos

File name: 883_8.txt, Given class: neg, Original Class: pos

File name: 9243_10.txt, Given class: neg, Original Class: pos

File name: 8165_10.txt, Given class: neg, Original Class: pos

File name: 5081_10.txt, Given class: pos, Original Class: pos

File name: 838_7.txt, Given class: pos, Original Class: pos

File name: 9130_9.txt, Given class: pos, Original Class: pos

File name: 1751_10.txt, Given class: pos, Original Class: pos

File name: 4340_9.txt, Given class: neg, Original Class: pos

File name: 3903_8.txt, Given class: pos, Original Class: pos

File name: 8291_10.txt, Given class: pos, Original Class: pos

File name: 2902_8.txt, Given class: neg, Original Class: pos

File name: 6260_9.txt, Given class: pos, Original Class: pos

File name: 8145_9.txt, Given class: pos, Original Class: pos

File name: 720_10.txt, Given class: neg, Original Class: pos

File name: 7218_9.txt, Given class: neg, Original Class: pos

File name: 2974_7.txt, Given class: pos, Original Class: pos

File name: 7648_7.txt, Given class: neg, Original Class: pos

File name: 1163_10.txt, Given class: pos, Original Class: pos

File name: 12293_7.txt, Given class: neg, Original Class: pos

File name: 4783_10.txt, Given class: neg, Original Class: pos

File name: 8566_8.txt, Given class: neg, Original Class: pos

File name: 2481_10.txt, Given class: pos, Original Class: pos

File name: 3461_8.txt, Given class: pos, Original Class: pos

File name: 10944_7.txt, Given class: neg, Original Class: pos

File name: 4211_7.txt, Given class: pos, Original Class: pos

File name: 3130_9.txt, Given class: pos, Original Class: pos

File name: 11073_7.txt, Given class: pos, Original Class: pos

File name: 7624_10.txt, Given class: neg, Original Class: pos

File name: 5652_10.txt, Given class: pos, Original Class: pos

File name: 4100_8.txt, Given class: neg, Original Class: pos

File name: 5759_10.txt, Given class: neg, Original Class: pos

File name: 8752_9.txt, Given class: pos, Original Class: pos

File name: 2848_7.txt, Given class: pos, Original Class: pos

File name: 3592_10.txt, Given class: neg, Original Class: pos

File name: 8524_9.txt, Given class: pos, Original Class: pos

File name: 10394_9.txt, Given class: pos, Original Class: pos

File name: 10147_7.txt, Given class: pos, Original Class: pos

File name: 1080_8.txt, Given class: pos, Original Class: pos

File name: 8310_7.txt, Given class: neg, Original Class: pos

File name: 5494_7.txt, Given class: pos, Original Class: pos

File name: 1045_9.txt, Given class: pos, Original Class: pos

File name: 5042_7.txt, Given class: pos, Original Class: pos

File name: 3783_10.txt, Given class: pos, Original Class: pos

File name: 11669_10.txt, Given class: neg, Original Class: pos

File name: 9432_7.txt, Given class: pos, Original Class: pos

File name: 11939_7.txt, Given class: neg, Original Class: pos

File name: 9134_8.txt, Given class: pos, Original Class: pos

File name: 4638_10.txt, Given class: pos, Original Class: pos

File name: 1918_10.txt, Given class: pos, Original Class: pos

File name: 7718_9.txt, Given class: pos, Original Class: pos

File name: 6980_9.txt, Given class: pos, Original Class: pos

File name: 1193_10.txt, Given class: pos, Original Class: pos

File name: 2592_8.txt, Given class: neg, Original Class: pos

File name: 9293_10.txt, Given class: neg, Original Class: pos

File name: 11588_7.txt, Given class: pos, Original Class: pos

File name: 5017_8.txt, Given class: neg, Original Class: pos

File name: 10203_10.txt, Given class: pos, Original Class: pos

File name: 962_9.txt, Given class: neg, Original Class: pos

File name: 4710_10.txt, Given class: pos, Original Class: pos

File name: 3425_8.txt, Given class: neg, Original Class: pos

File name: 74_10.txt, Given class: pos, Original Class: pos

File name: 745_10.txt, Given class: pos, Original Class: pos

File name: 9726_7.txt, Given class: pos, Original Class: pos

File name: 3192_8.txt, Given class: pos, Original Class: pos

File name: 11135_7.txt, Given class: pos, Original Class: pos

File name: 7025_9.txt, Given class: neg, Original Class: pos

File name: 5862_7.txt, Given class: pos, Original Class: pos

File name: 3072_10.txt, Given class: pos, Original Class: pos

File name: 26_10.txt, Given class: pos, Original Class: pos

File name: 8317_10.txt, Given class: neg, Original Class: pos

File name: 766_8.txt, Given class: pos, Original Class: pos

File name: 12164_8.txt, Given class: pos, Original Class: pos

File name: 4533_8.txt, Given class: neg, Original Class: pos

File name: 7256_10.txt, Given class: pos, Original Class: pos

File name: 4259_10.txt, Given class: pos, Original Class: pos

File name: 1693_7.txt, Given class: pos, Original Class: pos

File name: 9182_7.txt, Given class: pos, Original Class: pos

File name: 6908_9.txt, Given class: pos, Original Class: pos

File name: 11386_10.txt, Given class: neg, Original Class: pos

File name: 3119_9.txt, Given class: pos, Original Class: pos

File name: 4745_8.txt, Given class: pos, Original Class: pos

File name: 11958_8.txt, Given class: neg, Original Class: pos

File name: 1126_10.txt, Given class: neg, Original Class: pos

File name: 2244_7.txt, Given class: pos, Original Class: pos

File name: 3997_9.txt, Given class: pos, Original Class: pos

File name: 10151_8.txt, Given class: pos, Original Class: pos

File name: 5546_10.txt, Given class: pos, Original Class: pos

File name: 7118_10.txt, Given class: neg, Original Class: pos

File name: 7225_10.txt, Given class: pos, Original Class: pos

File name: 5470_7.txt, Given class: pos, Original Class: pos

File name: 916_10.txt, Given class: pos, Original Class: pos

File name: 247_8.txt, Given class: pos, Original Class: pos

File name: 2576_9.txt, Given class: pos, Original Class: pos

File name: 9505_8.txt, Given class: neg, Original Class: pos

File name: 2751_10.txt, Given class: pos, Original Class: pos

File name: 6262_8.txt, Given class: pos, Original Class: pos

File name: 3786_9.txt, Given class: pos, Original Class: pos

File name: 7380_10.txt, Given class: neg, Original Class: pos

File name: 4123_8.txt, Given class: pos, Original Class: pos

File name: 4476_8.txt, Given class: pos, Original Class: pos

File name: 185_10.txt, Given class: pos, Original Class: pos

File name: 6918_10.txt, Given class: pos, Original Class: pos

File name: 8025_7.txt, Given class: neg, Original Class: pos

File name: 6587_9.txt, Given class: pos, Original Class: pos

File name: 444_10.txt, Given class: pos, Original Class: pos

File name: 138_8.txt, Given class: pos, Original Class: pos

File name: 5239_8.txt, Given class: pos, Original Class: pos

File name: 1120_9.txt, Given class: pos, Original Class: pos

File name: 6652_8.txt, Given class: pos, Original Class: pos

File name: 4546_9.txt, Given class: pos, Original Class: pos

File name: 6008_10.txt, Given class: pos, Original Class: pos

File name: 4712_9.txt, Given class: neg, Original Class: pos

File name: 4545_9.txt, Given class: neg, Original Class: pos

File name: 4080_10.txt, Given class: pos, Original Class: pos

File name: 5823_10.txt, Given class: neg, Original Class: pos

File name: 1830_9.txt, Given class: pos, Original Class: pos

File name: 11481_10.txt, Given class: neg, Original Class: pos

File name: 10086_10.txt, Given class: pos, Original Class: pos

File name: 3307_8.txt, Given class: neg, Original Class: pos

File name: 139_9.txt, Given class: neg, Original Class: pos

File name: 132_9.txt, Given class: pos, Original Class: pos

File name: 6959_9.txt, Given class: pos, Original Class: pos

File name: 8727_9.txt, Given class: pos, Original Class: pos

File name: 7601_8.txt, Given class: neg, Original Class: pos

File name: 7844_9.txt, Given class: pos, Original Class: pos

File name: 3092_8.txt, Given class: pos, Original Class: pos

File name: 7807_10.txt, Given class: neg, Original Class: pos

File name: 8196_10.txt, Given class: pos, Original Class: pos

File name: 11299_7.txt, Given class: pos, Original Class: pos

File name: 5981_10.txt, Given class: pos, Original Class: pos

File name: 40_8.txt, Given class: pos, Original Class: pos

File name: 3514_10.txt, Given class: neg, Original Class: pos

File name: 9975_8.txt, Given class: neg, Original Class: pos

File name: 11069_7.txt, Given class: neg, Original Class: pos

File name: 4157_10.txt, Given class: pos, Original Class: pos

File name: 10319_8.txt, Given class: neg, Original Class: pos

File name: 4329_10.txt, Given class: pos, Original Class: pos

File name: 5330_8.txt, Given class: neg, Original Class: pos

File name: 11439_8.txt, Given class: pos, Original Class: pos

File name: 3573_9.txt, Given class: neg, Original Class: pos

File name: 11888_10.txt, Given class: pos, Original Class: pos

File name: 3882_8.txt, Given class: neg, Original Class: pos

File name: 1614_10.txt, Given class: pos, Original Class: pos

File name: 9904_8.txt, Given class: pos, Original Class: pos

File name: 1086_10.txt, Given class: pos, Original Class: pos

File name: 1952_7.txt, Given class: pos, Original Class: pos

File name: 1548_10.txt, Given class: neg, Original Class: pos

File name: 6231_9.txt, Given class: neg, Original Class: pos

File name: 7655_7.txt, Given class: pos, Original Class: pos

File name: 11812_8.txt, Given class: neg, Original Class: pos

File name: 8501_10.txt, Given class: pos, Original Class: pos

File name: 8330_9.txt, Given class: pos, Original Class: pos

File name: 7825_10.txt, Given class: neg, Original Class: pos

File name: 3028_7.txt, Given class: neg, Original Class: pos

File name: 4771_10.txt, Given class: pos, Original Class: pos

File name: 9558_10.txt, Given class: pos, Original Class: pos

File name: 12119_10.txt, Given class: pos, Original Class: pos

File name: 7259_10.txt, Given class: pos, Original Class: pos

File name: 11603_10.txt, Given class: pos, Original Class: pos

File name: 10870_8.txt, Given class: pos, Original Class: pos

File name: 9659_8.txt, Given class: pos, Original Class: pos

File name: 4987_8.txt, Given class: pos, Original Class: pos

File name: 5610_7.txt, Given class: pos, Original Class: pos
