File name: 1135_8.txt, Given class: pos, Original Class: pos
File name: 3667_10.txt, Given class: neg, Original Class: pos

File name: 8695_8.txt, Given class: pos, Original Class: pos

File name: 4167_10.txt, Given class: pos, Original Class: pos

File name: 2452_7.txt, Given class: pos, Original Class: pos

File name: 3003_10.txt, Given class: pos, Original Class: pos

File name: 10601_10.txt, Given class: pos, Original Class: pos

File name: 12369_10.txt, Given class: pos, Original Class: pos

File name: 4854_8.txt, Given class: neg, Original Class: pos

File name: 9356_8.txt, Given class: pos, Original Class: pos

File name: 1998_8.txt, Given class: neg, Original Class: pos

File name: 122_8.txt, Given class: pos, Original Class: pos

File name: 5543_7.txt, Given class: pos, Original Class: pos

File name: 11963_9.txt, Given class: pos, Original Class: pos

File name: 3582_10.txt, Given class: pos, Original Class: pos

File name: 10122_10.txt, Given class: pos, Original Class: pos

File name: 2884_9.txt, Given class: pos, Original Class: pos

File name: 10715_9.txt, Given class: pos, Original Class: pos

File name: 5991_9.txt, Given class: pos, Original Class: pos

File name: 3045_9.txt, Given class: pos, Original Class: pos

File name: 2625_10.txt, Given class: pos, Original Class: pos

File name: 6435_10.txt, Given class: neg, Original Class: pos

File name: 2125_10.txt, Given class: pos, Original Class: pos

File name: 10306_8.txt, Given class: pos, Original Class: pos

File name: 5071_8.txt, Given class: neg, Original Class: pos

File name: 11558_9.txt, Given class: pos, Original Class: pos

File name: 3660_8.txt, Given class: pos, Original Class: pos

File name: 3982_7.txt, Given class: neg, Original Class: pos

File name: 4721_10.txt, Given class: pos, Original Class: pos

File name: 9297_10.txt, Given class: pos, Original Class: pos

File name: 12455_10.txt, Given class: pos, Original Class: pos

File name: 6392_10.txt, Given class: neg, Original Class: pos

File name: 12075_10.txt, Given class: pos, Original Class: pos

File name: 10095_9.txt, Given class: neg, Original Class: pos

File name: 7828_10.txt, Given class: pos, Original Class: pos

File name: 6580_7.txt, Given class: pos, Original Class: pos

File name: 9583_9.txt, Given class: pos, Original Class: pos

File name: 1869_10.txt, Given class: pos, Original Class: pos

File name: 12241_8.txt, Given class: pos, Original Class: pos

File name: 8716_9.txt, Given class: pos, Original Class: pos

File name: 9202_10.txt, Given class: pos, Original Class: pos

File name: 9015_10.txt, Given class: pos, Original Class: pos

File name: 9749_8.txt, Given class: pos, Original Class: pos

File name: 4006_7.txt, Given class: neg, Original Class: pos

File name: 9230_8.txt, Given class: pos, Original Class: pos

File name: 8812_10.txt, Given class: neg, Original Class: pos

File name: 9877_8.txt, Given class: neg, Original Class: pos

File name: 2766_10.txt, Given class: pos, Original Class: pos

File name: 6806_10.txt, Given class: pos, Original Class: pos

File name: 1234_10.txt, Given class: pos, Original Class: pos

File name: 4252_10.txt, Given class: neg, Original Class: pos

File name: 6919_10.txt, Given class: pos, Original Class: pos

File name: 10637_9.txt, Given class: pos, Original Class: pos

File name: 894_7.txt, Given class: neg, Original Class: pos

File name: 4894_8.txt, Given class: pos, Original Class: pos

File name: 5377_8.txt, Given class: pos, Original Class: pos

File name: 6016_7.txt, Given class: pos, Original Class: pos

File name: 8825_8.txt, Given class: pos, Original Class: pos

File name: 9857_10.txt, Given class: pos, Original Class: pos

File name: 4875_10.txt, Given class: neg, Original Class: pos

File name: 1484_10.txt, Given class: pos, Original Class: pos

File name: 6114_10.txt, Given class: neg, Original Class: pos

File name: 8092_7.txt, Given class: pos, Original Class: pos

File name: 6413_8.txt, Given class: pos, Original Class: pos

File name: 2315_10.txt, Given class: pos, Original Class: pos

File name: 2363_10.txt, Given class: neg, Original Class: pos

File name: 10090_10.txt, Given class: pos, Original Class: pos

File name: 10851_9.txt, Given class: pos, Original Class: pos

File name: 10963_8.txt, Given class: pos, Original Class: pos

File name: 8201_7.txt, Given class: pos, Original Class: pos

File name: 8859_10.txt, Given class: pos, Original Class: pos

File name: 1061_8.txt, Given class: pos, Original Class: pos

File name: 7690_10.txt, Given class: pos, Original Class: pos

File name: 2765_9.txt, Given class: neg, Original Class: pos

File name: 11634_10.txt, Given class: neg, Original Class: pos

File name: 2344_10.txt, Given class: neg, Original Class: pos

File name: 5949_7.txt, Given class: pos, Original Class: pos

File name: 3827_9.txt, Given class: pos, Original Class: pos

File name: 614_10.txt, Given class: pos, Original Class: pos

File name: 2409_8.txt, Given class: neg, Original Class: pos

File name: 10134_7.txt, Given class: pos, Original Class: pos

File name: 2836_8.txt, Given class: pos, Original Class: pos

File name: 6357_10.txt, Given class: pos, Original Class: pos

File name: 2943_10.txt, Given class: pos, Original Class: pos

File name: 1683_9.txt, Given class: pos, Original Class: pos

File name: 12438_10.txt, Given class: pos, Original Class: pos

File name: 12115_7.txt, Given class: neg, Original Class: pos

File name: 1857_7.txt, Given class: pos, Original Class: pos

File name: 9057_10.txt, Given class: pos, Original Class: pos

File name: 5797_7.txt, Given class: pos, Original Class: pos

File name: 10528_8.txt, Given class: pos, Original Class: pos

File name: 9562_10.txt, Given class: neg, Original Class: pos

File name: 7306_9.txt, Given class: pos, Original Class: pos

File name: 11478_10.txt, Given class: pos, Original Class: pos

File name: 9337_10.txt, Given class: neg, Original Class: pos

File name: 11589_9.txt, Given class: pos, Original Class: pos

File name: 4361_9.txt, Given class: pos, Original Class: pos

File name: 5505_7.txt, Given class: neg, Original Class: pos

File name: 6841_10.txt, Given class: pos, Original Class: pos

File name: 1581_8.txt, Given class: neg, Original Class: pos

File name: 5519_7.txt, Given class: neg, Original Class: pos

File name: 10542_10.txt, Given class: neg, Original Class: pos

File name: 2980_7.txt, Given class: pos, Original Class: pos

File name: 1967_10.txt, Given class: neg, Original Class: pos

File name: 11062_10.txt, Given class: pos, Original Class: pos

File name: 655_10.txt, Given class: pos, Original Class: pos

File name: 3766_10.txt, Given class: neg, Original Class: pos

File name: 7224_9.txt, Given class: neg, Original Class: pos

File name: 1765_10.txt, Given class: pos, Original Class: pos

File name: 4313_10.txt, Given class: neg, Original Class: pos

File name: 9633_8.txt, Given class: neg, Original Class: pos

File name: 9222_10.txt, Given class: neg, Original Class: pos

File name: 192_10.txt, Given class: pos, Original Class: pos

File name: 2450_10.txt, Given class: pos, Original Class: pos

File name: 6547_10.txt, Given class: pos, Original Class: pos

File name: 1629_8.txt, Given class: pos, Original Class: pos

File name: 2587_9.txt, Given class: pos, Original Class: pos

File name: 4515_10.txt, Given class: pos, Original Class: pos

File name: 12096_10.txt, Given class: pos, Original Class: pos

File name: 3914_10.txt, Given class: pos, Original Class: pos

File name: 5843_10.txt, Given class: neg, Original Class: pos

File name: 9393_9.txt, Given class: pos, Original Class: pos

File name: 3613_7.txt, Given class: pos, Original Class: pos

File name: 10245_9.txt, Given class: pos, Original Class: pos

File name: 2793_10.txt, Given class: pos, Original Class: pos

File name: 11320_8.txt, Given class: neg, Original Class: pos

File name: 8200_10.txt, Given class: pos, Original Class: pos

File name: 5604_8.txt, Given class: neg, Original Class: pos

File name: 1617_7.txt, Given class: neg, Original Class: pos

File name: 7511_7.txt, Given class: neg, Original Class: pos

File name: 8790_8.txt, Given class: pos, Original Class: pos

File name: 4482_10.txt, Given class: pos, Original Class: pos

File name: 9055_7.txt, Given class: pos, Original Class: pos

File name: 7867_10.txt, Given class: pos, Original Class: pos

File name: 10529_7.txt, Given class: pos, Original Class: pos

File name: 3773_8.txt, Given class: pos, Original Class: pos

File name: 2938_10.txt, Given class: pos, Original Class: pos

File name: 416_10.txt, Given class: neg, Original Class: pos

File name: 2001_8.txt, Given class: neg, Original Class: pos

File name: 618_7.txt, Given class: neg, Original Class: pos

File name: 11831_8.txt, Given class: pos, Original Class: pos

File name: 278_10.txt, Given class: pos, Original Class: pos

File name: 3782_9.txt, Given class: pos, Original Class: pos

File name: 3153_10.txt, Given class: pos, Original Class: pos

File name: 6964_8.txt, Given class: neg, Original Class: pos

File name: 4763_7.txt, Given class: neg, Original Class: pos

File name: 6419_7.txt, Given class: pos, Original Class: pos

File name: 12481_10.txt, Given class: pos, Original Class: pos

File name: 9041_8.txt, Given class: neg, Original Class: pos

File name: 1555_10.txt, Given class: pos, Original Class: pos

File name: 4725_7.txt, Given class: pos, Original Class: pos

File name: 11704_10.txt, Given class: pos, Original Class: pos

File name: 5124_10.txt, Given class: neg, Original Class: pos

File name: 11896_10.txt, Given class: pos, Original Class: pos

File name: 3377_9.txt, Given class: pos, Original Class: pos

File name: 5893_10.txt, Given class: pos, Original Class: pos

File name: 4864_8.txt, Given class: neg, Original Class: pos

File name: 4382_7.txt, Given class: neg, Original Class: pos

File name: 6542_9.txt, Given class: neg, Original Class: pos

File name: 8324_10.txt, Given class: pos, Original Class: pos

File name: 9673_7.txt, Given class: neg, Original Class: pos

File name: 3633_9.txt, Given class: pos, Original Class: pos

File name: 9971_9.txt, Given class: pos, Original Class: pos

File name: 2499_10.txt, Given class: neg, Original Class: pos

File name: 1210_8.txt, Given class: pos, Original Class: pos

File name: 5384_10.txt, Given class: neg, Original Class: pos

File name: 10022_10.txt, Given class: pos, Original Class: pos

File name: 492_10.txt, Given class: pos, Original Class: pos

File name: 4029_10.txt, Given class: pos, Original Class: pos

File name: 5707_10.txt, Given class: pos, Original Class: pos

File name: 9454_9.txt, Given class: neg, Original Class: pos

File name: 10587_10.txt, Given class: neg, Original Class: pos

File name: 6296_10.txt, Given class: pos, Original Class: pos

File name: 8485_8.txt, Given class: pos, Original Class: pos

File name: 7437_10.txt, Given class: pos, Original Class: pos

File name: 347_7.txt, Given class: pos, Original Class: pos

File name: 9671_9.txt, Given class: neg, Original Class: pos

File name: 2730_7.txt, Given class: neg, Original Class: pos

File name: 12005_7.txt, Given class: pos, Original Class: pos

File name: 10089_9.txt, Given class: pos, Original Class: pos

File name: 11662_10.txt, Given class: pos, Original Class: pos

File name: 2126_9.txt, Given class: pos, Original Class: pos

File name: 620_8.txt, Given class: pos, Original Class: pos

File name: 3632_9.txt, Given class: pos, Original Class: pos

File name: 8207_8.txt, Given class: pos, Original Class: pos

File name: 6782_10.txt, Given class: neg, Original Class: pos

File name: 11838_10.txt, Given class: pos, Original Class: pos

File name: 724_10.txt, Given class: pos, Original Class: pos

File name: 10804_8.txt, Given class: pos, Original Class: pos

File name: 7521_10.txt, Given class: pos, Original Class: pos

File name: 7309_7.txt, Given class: pos, Original Class: pos

File name: 7216_10.txt, Given class: neg, Original Class: pos

File name: 7964_9.txt, Given class: pos, Original Class: pos

File name: 2761_10.txt, Given class: neg, Original Class: pos

File name: 11391_10.txt, Given class: pos, Original Class: pos

File name: 2331_9.txt, Given class: pos, Original Class: pos

File name: 7599_7.txt, Given class: neg, Original Class: pos

File name: 1257_10.txt, Given class: neg, Original Class: pos

File name: 5263_9.txt, Given class: pos, Original Class: pos

File name: 1508_7.txt, Given class: pos, Original Class: pos

File name: 6097_10.txt, Given class: pos, Original Class: pos

File name: 5188_7.txt, Given class: pos, Original Class: pos

File name: 2240_10.txt, Given class: neg, Original Class: pos

File name: 5592_8.txt, Given class: pos, Original Class: pos

File name: 5976_10.txt, Given class: pos, Original Class: pos

File name: 9697_8.txt, Given class: neg, Original Class: pos

File name: 6129_8.txt, Given class: pos, Original Class: pos

File name: 6449_8.txt, Given class: pos, Original Class: pos

File name: 8734_7.txt, Given class: pos, Original Class: pos

File name: 2314_10.txt, Given class: pos, Original Class: pos

File name: 9410_8.txt, Given class: pos, Original Class: pos

File name: 5047_10.txt, Given class: neg, Original Class: pos

File name: 395_8.txt, Given class: pos, Original Class: pos

File name: 2879_7.txt, Given class: neg, Original Class: pos

File name: 12399_10.txt, Given class: pos, Original Class: pos

File name: 7520_7.txt, Given class: pos, Original Class: pos

File name: 2250_8.txt, Given class: neg, Original Class: pos

File name: 2869_8.txt, Given class: neg, Original Class: pos

File name: 9840_7.txt, Given class: pos, Original Class: pos

File name: 2802_8.txt, Given class: pos, Original Class: pos

File name: 8629_7.txt, Given class: neg, Original Class: pos
